Time,BKK_P.VOLT
,Average
,
,V
05.12.2025 11:34:52.208,  3.1
05.12.2025 11:34:56.208,  3.1
05.12.2025 11:35:00.198,  3.1
05.12.2025 11:35:04.198,  3.1
05.12.2025 11:35:08.218,  3.1
05.12.2025 11:35:12.209,  3.1
05.12.2025 11:35:16.208,  3.1
05.12.2025 11:35:20.308,  3.1
05.12.2025 11:35:24.198,  3.1
05.12.2025 11:35:28.208,  3.1
05.12.2025 11:35:32.308,  3.1
05.12.2025 11:35:36.248,  3.1
05.12.2025 11:35:40.348,  3.1
05.12.2025 11:35:44.308,  3.1
05.12.2025 11:35:48.308,  3.1
05.12.2025 11:35:52.308,  3.1
05.12.2025 11:35:56.308,  3.1
05.12.2025 11:36:00.308,  3.1
05.12.2025 11:36:04.308,  3.1
05.12.2025 11:36:08.208,  3.1
05.12.2025 11:36:12.308,  3.1
05.12.2025 11:36:16.198,  3.1
05.12.2025 11:36:20.208,  3.1
05.12.2025 11:36:24.308,  3.1
05.12.2025 11:36:28.308,  3.1
05.12.2025 11:36:32.208,  3.1
05.12.2025 11:36:36.198,  3.1
05.12.2025 11:36:40.248,  3.1
05.12.2025 11:36:44.348,  3.1
05.12.2025 11:36:48.308,  3.1
05.12.2025 11:36:52.208,  3.1
05.12.2025 11:36:56.208,  3.1
05.12.2025 11:37:00.308,  3.1
05.12.2025 11:37:04.208,  3.1
05.12.2025 11:37:08.218,  3.1
05.12.2025 11:37:12.248,  3.1
05.12.2025 11:37:16.208,  3.1
05.12.2025 11:37:20.208,  3.1
05.12.2025 11:37:24.208,  3.1
05.12.2025 11:37:28.208,  3.1
05.12.2025 11:37:32.308,  3.1
05.12.2025 11:37:36.308,  3.1
05.12.2025 11:37:40.308,  3.1
05.12.2025 11:37:44.208,  3.1
05.12.2025 11:37:48.308,  3.1
05.12.2025 11:37:52.308,  3.1
05.12.2025 11:37:56.208,  3.1
05.12.2025 11:38:00.198,  3.1
05.12.2025 11:38:04.209,  3.1
05.12.2025 11:38:08.208,  3.1
05.12.2025 11:38:12.308,  3.1
05.12.2025 11:38:16.208,  3.1
05.12.2025 11:38:20.308,  3.1
05.12.2025 11:38:24.198,  3.1
05.12.2025 11:38:28.198,  3.1
05.12.2025 11:38:32.309,  3.1
05.12.2025 11:38:36.208,  3.1
05.12.2025 11:38:40.198,  3.1
05.12.2025 11:38:44.248,  3.1
05.12.2025 11:38:48.226,  3.1
05.12.2025 11:38:52.216,  3.1
05.12.2025 11:38:56.227,  3.1
05.12.2025 11:39:00.216,  3.1
05.12.2025 11:39:04.316,  3.1
05.12.2025 11:39:08.216,  3.1
05.12.2025 11:39:12.226,  3.1
05.12.2025 11:39:16.226,  3.1
05.12.2025 11:39:20.216,  3.1
05.12.2025 11:39:24.226,  3.1
05.12.2025 11:39:28.326,  3.1
05.12.2025 11:39:32.316,  3.1
05.12.2025 11:39:36.316,  3.1
05.12.2025 11:39:40.316,  3.1
05.12.2025 11:39:44.227,  3.1
05.12.2025 11:39:48.266,  3.1
05.12.2025 11:39:52.356,  3.1
05.12.2025 11:39:56.316,  3.1
05.12.2025 11:40:00.226,  3.1
05.12.2025 11:40:04.216,  3.1
05.12.2025 11:40:08.226,  3.1
05.12.2025 11:40:12.226,  3.1
05.12.2025 11:40:16.216,  3.1
05.12.2025 11:40:20.266,  3.1
05.12.2025 11:40:24.356,  3.1
05.12.2025 11:40:28.236,  3.1
05.12.2025 11:40:32.237,  3.1
05.12.2025 11:40:36.236,  3.1
05.12.2025 11:40:40.236,  3.1
05.12.2025 11:40:44.226,  3.1
05.12.2025 11:40:48.236,  3.1
05.12.2025 11:40:52.236,  0.2
05.12.2025 11:40:56.236,  0.2
05.12.2025 11:41:00.226,  0.2
05.12.2025 11:41:04.396,  0.1
05.12.2025 11:41:08.236,  0.0
05.12.2025 11:41:12.236,  0.0
05.12.2025 11:41:16.237,  0.0
05.12.2025 11:41:20.236,  0.0
05.12.2025 11:41:24.236,  0.0
05.12.2025 11:41:28.236,  0.0
05.12.2025 11:41:32.236,  0.0
05.12.2025 11:41:36.436,  0.0
05.12.2025 11:41:40.316,  0.0
05.12.2025 11:41:44.236,  0.0
05.12.2025 11:41:48.226,  0.0
05.12.2025 11:41:52.236,  0.0
05.12.2025 11:41:56.226,  0.0
05.12.2025 11:42:00.236,  0.0
05.12.2025 11:42:04.316,  0.0
05.12.2025 11:42:08.356,  0.0
05.12.2025 11:42:12.316,  0.0
05.12.2025 11:42:16.246,  0.0
05.12.2025 11:42:20.356,  0.0
05.12.2025 11:42:24.266,  0.0
05.12.2025 11:42:28.276,  0.0
05.12.2025 11:42:32.356,  0.0
05.12.2025 11:42:36.346,  0.0
05.12.2025 11:42:40.396,  0.0
05.12.2025 11:42:44.276,  0.0
05.12.2025 11:42:48.276,  0.0
05.12.2025 11:42:52.276,  0.0
05.12.2025 11:42:56.356,  0.0
05.12.2025 11:43:00.276,  0.0
05.12.2025 11:43:04.476,  0.0
05.12.2025 11:43:08.276,  0.0
05.12.2025 11:43:12.356,  0.0
05.12.2025 11:43:16.276,  0.0
05.12.2025 11:43:20.276,  0.0
05.12.2025 11:43:24.386,  0.0
05.12.2025 11:43:28.346,  0.0
05.12.2025 11:43:32.277,  0.0
05.12.2025 11:43:36.276,  0.0
05.12.2025 11:43:40.266,  0.0
05.12.2025 11:43:44.266,  0.0
05.12.2025 11:43:48.438,  0.0
05.12.2025 11:43:52.278,  0.0
05.12.2025 11:43:56.288,  0.0
05.12.2025 11:44:00.398,  0.0
05.12.2025 11:44:04.278,  0.0
05.12.2025 11:44:08.288,  0.0
05.12.2025 11:44:12.278,  0.0
05.12.2025 11:44:16.398,  0.1
05.12.2025 11:44:20.278,  0.1
05.12.2025 11:44:24.288,  0.0
05.12.2025 11:44:28.278,  0.0
05.12.2025 11:44:32.288,  0.0
05.12.2025 11:44:36.288,  0.0
05.12.2025 11:44:40.288,  0.0
05.12.2025 11:44:44.398,  0.0
05.12.2025 11:44:48.398,  0.0
05.12.2025 11:44:52.288,  0.0
05.12.2025 11:44:56.398,  0.0
05.12.2025 11:45:00.288,  0.0
05.12.2025 11:45:04.398,  0.0
05.12.2025 11:45:08.278,  0.0
05.12.2025 11:45:12.278,  0.0
05.12.2025 11:45:16.288,  0.0
05.12.2025 11:45:20.278,  0.0
05.12.2025 11:45:24.398,  0.0
05.12.2025 11:45:28.398,  0.0
05.12.2025 11:45:32.398,  0.0
05.12.2025 11:45:36.398,  0.0
05.12.2025 11:45:40.358,  0.0
05.12.2025 11:45:44.518,  0.0
05.12.2025 11:45:48.438,  0.1
05.12.2025 11:45:52.398,  0.1
05.12.2025 11:45:56.278,  0.1
05.12.2025 11:46:00.289,  0.1
05.12.2025 11:46:04.288,  0.1
05.12.2025 11:46:08.398,  0.1
05.12.2025 11:46:12.398,  0.1
05.12.2025 11:46:16.398,  0.0
05.12.2025 11:46:20.398,  0.0
05.12.2025 11:46:24.399,  0.0
05.12.2025 11:46:28.398,  0.0
05.12.2025 11:46:32.288,  0.0
05.12.2025 11:46:36.288,  0.0
05.12.2025 11:46:40.278,  0.0
05.12.2025 11:46:44.288,  0.0
05.12.2025 11:46:48.278,  0.0
05.12.2025 11:46:52.288,  0.0
05.12.2025 11:46:56.278,  0.0
05.12.2025 11:47:00.399,  0.0
05.12.2025 11:47:04.398,  0.0
05.12.2025 11:47:08.398,  0.0
05.12.2025 11:47:12.398,  0.0
05.12.2025 11:47:16.388,  0.0
05.12.2025 11:47:20.288,  0.0
05.12.2025 11:47:24.398,  0.0
05.12.2025 11:47:28.388,  0.0
05.12.2025 11:47:32.288,  0.0
05.12.2025 11:47:36.278,  0.0
05.12.2025 11:47:40.278,  0.0
05.12.2025 11:47:44.289,  0.0
05.12.2025 11:47:48.288,  0.0
05.12.2025 11:47:52.398,  0.0
05.12.2025 11:47:56.388,  0.0
05.12.2025 11:48:00.388,  0.0
05.12.2025 11:48:04.399,  0.0
05.12.2025 11:48:10.288,  2.3
05.12.2025 11:48:14.278,  2.3
05.12.2025 11:48:18.288,  2.3
05.12.2025 11:48:22.388,  2.3
05.12.2025 11:48:26.278,  2.3
05.12.2025 11:48:30.288,  2.3
05.12.2025 11:48:34.278,  2.3
05.12.2025 11:48:38.288,  2.3
05.12.2025 11:48:42.289,  2.3
05.12.2025 11:48:46.278,  2.3
05.12.2025 11:48:50.296,  2.3
05.12.2025 11:48:54.306,  2.3
05.12.2025 11:48:58.296,  2.3
05.12.2025 11:49:02.306,  2.3
05.12.2025 11:49:06.296,  2.3
05.12.2025 11:49:10.406,  2.3
05.12.2025 11:49:14.406,  2.3
05.12.2025 11:49:18.406,  2.3
05.12.2025 11:49:22.406,  2.3
05.12.2025 11:49:26.316,  2.3
05.12.2025 11:49:30.406,  2.3
05.12.2025 11:49:34.316,  2.3
05.12.2025 11:49:38.316,  2.3
05.12.2025 11:49:42.406,  2.3
05.12.2025 11:49:46.406,  2.3
05.12.2025 11:49:50.316,  2.3
05.12.2025 11:49:54.316,  2.3
05.12.2025 11:49:58.406,  2.3
05.12.2025 11:50:02.526,  2.3
05.12.2025 11:50:06.406,  2.3
05.12.2025 11:50:10.446,  2.3
05.12.2025 11:50:14.316,  2.3
05.12.2025 11:50:18.326,  2.3
05.12.2025 11:50:22.326,  2.3
05.12.2025 11:50:26.336,  2.3
05.12.2025 11:50:30.336,  2.3
05.12.2025 11:50:34.446,  2.3
05.12.2025 11:50:38.386,  2.3
05.12.2025 11:50:42.486,  2.3
05.12.2025 11:50:46.336,  2.3
05.12.2025 11:50:50.446,  2.3
05.12.2025 11:50:54.337,  2.3
05.12.2025 11:50:58.326,  2.3
05.12.2025 11:51:02.336,  2.3
05.12.2025 11:51:06.337,  2.3
05.12.2025 11:51:10.326,  2.3
05.12.2025 11:51:14.336,  2.3
05.12.2025 11:51:18.346,  2.3
05.12.2025 11:51:22.346,  2.3
05.12.2025 11:51:26.376,  2.3
05.12.2025 11:51:30.486,  2.3
05.12.2025 11:51:34.446,  2.3
05.12.2025 11:51:38.476,  2.3
05.12.2025 11:51:42.486,  2.3
05.12.2025 11:51:46.566,  2.3
05.12.2025 11:51:50.387,  2.3
05.12.2025 11:51:54.476,  2.3
05.12.2025 11:51:58.486,  2.3
05.12.2025 11:52:02.476,  2.3
05.12.2025 11:52:06.476,  2.3
05.12.2025 11:52:10.486,  2.3
05.12.2025 11:52:14.396,  2.3
05.12.2025 11:52:18.407,  2.3
05.12.2025 11:52:22.407,  2.3
05.12.2025 11:52:26.596,  2.3
05.12.2025 11:52:30.516,  2.3
05.12.2025 11:52:34.396,  2.3
05.12.2025 11:52:38.396,  2.3
05.12.2025 11:52:42.406,  2.3
05.12.2025 11:52:46.396,  2.3
05.12.2025 11:52:50.406,  2.3
05.12.2025 11:52:54.406,  2.3
05.12.2025 11:52:58.407,  2.3
05.12.2025 11:53:02.516,  2.3
05.12.2025 11:53:06.516,  0.2
05.12.2025 11:53:10.407,  0.2
05.12.2025 11:53:14.396,  0.1
05.12.2025 11:53:18.406,  0.1
05.12.2025 11:53:22.396,  0.0
05.12.2025 11:53:26.406,  0.0
05.12.2025 11:53:30.516,  0.0
05.12.2025 11:53:34.406,  0.0
05.12.2025 11:53:38.396,  0.0
05.12.2025 11:53:42.416,  0.0
05.12.2025 11:53:46.417,  0.0
05.12.2025 11:53:50.427,  0.0
05.12.2025 11:53:54.417,  0.0
05.12.2025 11:53:58.527,  0.0
05.12.2025 11:54:02.527,  0.0
05.12.2025 11:54:06.527,  0.0
05.12.2025 11:54:10.427,  0.0
05.12.2025 11:54:14.427,  0.0
05.12.2025 11:54:18.527,  0.0
05.12.2025 11:54:22.527,  0.0
05.12.2025 11:54:26.527,  0.0
05.12.2025 11:54:30.427,  0.0
05.12.2025 11:54:34.417,  0.0
05.12.2025 11:54:38.427,  0.0
05.12.2025 11:54:42.527,  0.0
05.12.2025 11:54:46.527,  0.0
05.12.2025 11:54:50.527,  0.0
05.12.2025 11:54:54.417,  0.0
05.12.2025 11:54:58.437,  0.0
05.12.2025 11:55:02.527,  0.0
05.12.2025 11:55:06.427,  0.0
05.12.2025 11:55:10.527,  0.0
05.12.2025 11:55:14.427,  0.0
05.12.2025 11:55:18.527,  0.0
05.12.2025 11:55:22.427,  0.0
05.12.2025 11:55:26.437,  0.0
05.12.2025 11:55:30.427,  0.0
05.12.2025 11:55:34.437,  0.0
05.12.2025 11:55:38.427,  0.0
05.12.2025 11:55:42.437,  0.0
05.12.2025 11:55:46.467,  0.0
05.12.2025 11:55:50.437,  0.0
05.12.2025 11:55:54.427,  0.0
05.12.2025 11:55:58.427,  0.0
05.12.2025 11:56:02.517,  0.0
05.12.2025 11:56:06.517,  0.0
05.12.2025 11:56:10.437,  0.0
05.12.2025 11:56:14.427,  0.0
05.12.2025 11:56:18.437,  0.0
05.12.2025 11:56:22.437,  0.0
05.12.2025 11:56:26.437,  0.0
05.12.2025 11:56:30.437,  0.1
05.12.2025 11:56:34.427,  0.1
05.12.2025 11:56:38.437,  0.0
05.12.2025 11:56:42.517,  0.0
05.12.2025 11:56:46.437,  0.0
05.12.2025 11:56:50.517,  0.0
05.12.2025 11:56:54.517,  0.0
05.12.2025 11:56:58.437,  0.0
05.12.2025 11:57:02.557,  0.0
05.12.2025 11:57:06.447,  0.0
05.12.2025 11:57:10.447,  0.0
05.12.2025 11:57:14.447,  0.0
05.12.2025 11:57:18.447,  0.0
05.12.2025 11:57:22.477,  0.0
05.12.2025 11:57:26.557,  0.0
05.12.2025 11:57:30.557,  0.0
05.12.2025 11:57:34.557,  0.0
05.12.2025 11:57:38.447,  0.0
05.12.2025 11:57:42.557,  0.0
05.12.2025 11:57:46.437,  0.0
05.12.2025 11:57:50.557,  0.0
05.12.2025 11:57:54.447,  0.0
05.12.2025 11:57:58.447,  0.0
05.12.2025 11:58:02.447,  0.0
05.12.2025 11:58:06.557,  0.0
05.12.2025 11:58:10.477,  0.0
05.12.2025 11:58:14.557,  0.1
05.12.2025 11:58:18.557,  0.1
05.12.2025 11:58:22.557,  0.1
05.12.2025 11:58:26.557,  0.1
05.12.2025 11:58:30.447,  0.0
05.12.2025 11:58:34.447,  0.0
05.12.2025 11:58:38.447,  0.0
05.12.2025 11:58:42.447,  0.0
05.12.2025 11:58:46.437,  0.0
05.12.2025 11:58:50.572,  0.0
05.12.2025 11:58:54.572,  0.0
05.12.2025 11:58:58.482,  0.0
05.12.2025 11:59:02.572,  0.0
05.12.2025 11:59:06.572,  0.0
05.12.2025 11:59:10.452,  0.0
05.12.2025 11:59:14.572,  0.0
05.12.2025 11:59:18.452,  0.0
05.12.2025 11:59:22.452,  0.0
05.12.2025 11:59:26.462,  0.0
05.12.2025 11:59:30.462,  0.0
05.12.2025 11:59:34.573,  0.0
05.12.2025 11:59:38.573,  0.0
05.12.2025 11:59:42.572,  0.0
05.12.2025 11:59:46.492,  0.0
05.12.2025 11:59:50.612,  0.0
05.12.2025 11:59:54.572,  0.0
05.12.2025 11:59:58.462,  0.0
05.12.2025 12:00:02.462,  0.0
05.12.2025 12:00:06.452,  0.0
05.12.2025 12:00:10.463,  0.0
05.12.2025 12:00:14.462,  0.0
05.12.2025 12:00:18.562,  0.0
05.12.2025 12:00:22.562,  0.0
05.12.2025 12:00:26.572,  0.0
05.12.2025 12:00:30.562,  0.0
05.12.2025 12:00:34.472,  0.0
05.12.2025 12:00:38.472,  0.0
05.12.2025 12:00:42.462,  0.0
05.12.2025 12:00:46.472,  0.0
05.12.2025 12:00:50.472,  0.0
05.12.2025 12:00:54.472,  0.0
05.12.2025 12:00:58.472,  0.0
05.12.2025 12:01:02.462,  0.0
05.12.2025 12:01:06.462,  0.0
05.12.2025 12:01:12.472,  2.8
05.12.2025 12:01:16.462,  2.8
05.12.2025 12:01:20.562,  2.7
05.12.2025 12:01:24.472,  2.8
05.12.2025 12:01:28.473,  2.8
05.12.2025 12:01:32.462,  2.8
05.12.2025 12:01:36.472,  2.8
05.12.2025 12:01:40.562,  2.8
05.12.2025 12:01:44.472,  2.8
05.12.2025 12:01:48.462,  2.8
05.12.2025 12:01:52.562,  2.7
05.12.2025 12:01:56.472,  2.7
05.12.2025 12:02:00.462,  2.8
05.12.2025 12:02:04.472,  2.7
05.12.2025 12:02:08.562,  2.8
05.12.2025 12:02:12.562,  2.7
05.12.2025 12:02:16.462,  2.7
05.12.2025 12:02:20.462,  2.7
05.12.2025 12:02:24.462,  2.8
05.12.2025 12:02:28.472,  2.8
05.12.2025 12:02:32.562,  2.7
05.12.2025 12:02:36.562,  2.7
05.12.2025 12:02:40.562,  2.7
05.12.2025 12:02:44.462,  2.8
05.12.2025 12:02:48.462,  2.7
05.12.2025 12:02:52.472,  2.7
05.12.2025 12:02:56.462,  2.8
05.12.2025 12:03:00.472,  2.8
05.12.2025 12:03:04.562,  2.8
05.12.2025 12:03:08.562,  2.7
05.12.2025 12:03:12.562,  2.8
05.12.2025 12:03:16.562,  2.7
05.12.2025 12:03:20.562,  2.8
05.12.2025 12:03:24.562,  2.8
05.12.2025 12:03:28.562,  2.7
05.12.2025 12:03:32.472,  2.8
05.12.2025 12:03:36.562,  2.8
05.12.2025 12:03:40.562,  2.8
05.12.2025 12:03:44.492,  2.7
05.12.2025 12:03:48.612,  2.8
05.12.2025 12:03:52.472,  2.8
05.12.2025 12:03:56.482,  2.7
05.12.2025 12:04:00.482,  2.8
05.12.2025 12:04:04.482,  2.7
05.12.2025 12:04:08.572,  2.7
05.12.2025 12:04:12.572,  2.7
05.12.2025 12:04:16.572,  2.8
05.12.2025 12:04:20.572,  2.8
05.12.2025 12:04:24.482,  2.8
05.12.2025 12:04:28.492,  2.8
05.12.2025 12:04:32.682,  2.8
05.12.2025 12:04:36.482,  2.8
05.12.2025 12:04:40.492,  2.7
05.12.2025 12:04:44.482,  2.8
05.12.2025 12:04:48.652,  2.7
05.12.2025 12:04:52.492,  2.7
05.12.2025 12:04:56.482,  2.7
05.12.2025 12:05:00.482,  2.7
05.12.2025 12:05:04.493,  2.8
05.12.2025 12:05:08.602,  2.8
05.12.2025 12:05:12.602,  2.7
05.12.2025 12:05:16.682,  2.8
05.12.2025 12:05:20.482,  2.8
05.12.2025 12:05:24.492,  2.8
05.12.2025 12:05:28.482,  2.8
05.12.2025 12:05:32.492,  2.7
05.12.2025 12:05:36.502,  2.8
05.12.2025 12:05:40.602,  2.7
05.12.2025 12:05:44.513,  2.7
05.12.2025 12:05:48.512,  2.7
05.12.2025 12:05:52.502,  2.7
05.12.2025 12:05:56.502,  2.7
05.12.2025 12:06:00.602,  2.8
05.12.2025 12:06:04.842,  2.8
05.12.2025 12:06:08.502,  2.7
05.12.2025 12:06:12.512,  2.8
05.12.2025 12:06:16.682,  2.7
05.12.2025 12:06:20.522,  2.7
05.12.2025 12:06:24.522,  2.7
05.12.2025 12:06:28.642,  2.7
05.12.2025 12:06:32.602,  2.7
05.12.2025 12:06:36.722,  2.7
05.12.2025 12:06:40.602,  2.7
05.12.2025 12:06:44.512,  2.7
05.12.2025 12:06:48.532,  2.8
05.12.2025 12:06:52.522,  2.8
05.12.2025 12:06:56.552,  2.7
05.12.2025 12:07:00.552,  2.8
05.12.2025 12:07:04.642,  2.7
05.12.2025 12:07:08.642,  2.8
05.12.2025 12:07:12.572,  2.7
05.12.2025 12:07:16.682,  2.7
05.12.2025 12:07:20.642,  0.3
05.12.2025 12:07:24.642,  0.2
05.12.2025 12:07:28.642,  0.2
05.12.2025 12:07:32.542,  0.1
05.12.2025 12:07:36.552,  0.1
05.12.2025 12:07:40.642,  0.0
05.12.2025 12:07:44.642,  0.0
05.12.2025 12:07:48.642,  0.0
05.12.2025 12:07:52.552,  0.0
05.12.2025 12:07:56.552,  0.0
05.12.2025 12:08:00.542,  0.0
05.12.2025 12:08:04.542,  0.0
05.12.2025 12:08:08.542,  0.0
05.12.2025 12:08:12.642,  0.0
05.12.2025 12:08:16.552,  0.0
05.12.2025 12:08:20.542,  0.0
05.12.2025 12:08:24.552,  0.0
05.12.2025 12:08:28.542,  0.0
05.12.2025 12:08:32.582,  0.0
05.12.2025 12:08:36.552,  0.0
05.12.2025 12:08:40.642,  0.0
05.12.2025 12:08:44.552,  0.0
05.12.2025 12:08:48.565,  0.0
05.12.2025 12:08:52.565,  0.0
05.12.2025 12:08:56.575,  0.0
05.12.2025 12:09:00.565,  0.0
05.12.2025 12:09:04.655,  0.0
05.12.2025 12:09:08.575,  0.0
05.12.2025 12:09:12.655,  0.0
05.12.2025 12:09:16.575,  0.0
05.12.2025 12:09:20.655,  0.0
05.12.2025 12:09:24.575,  0.0
05.12.2025 12:09:28.586,  0.0
05.12.2025 12:09:32.575,  0.0
05.12.2025 12:09:36.585,  0.0
05.12.2025 12:09:40.705,  0.0
05.12.2025 12:09:44.695,  0.0
05.12.2025 12:09:48.695,  0.0
05.12.2025 12:09:52.585,  0.0
05.12.2025 12:09:56.695,  0.0
05.12.2025 12:10:00.695,  0.0
05.12.2025 12:10:04.585,  0.0
05.12.2025 12:10:08.695,  0.0
05.12.2025 12:10:12.585,  0.0
05.12.2025 12:10:16.575,  0.0
05.12.2025 12:10:20.696,  0.0
05.12.2025 12:10:24.585,  0.0
05.12.2025 12:10:28.585,  0.0
05.12.2025 12:10:32.585,  0.0
05.12.2025 12:10:36.695,  0.0
05.12.2025 12:10:40.585,  0.0
05.12.2025 12:10:44.575,  0.1
05.12.2025 12:10:48.695,  0.1
05.12.2025 12:10:52.695,  0.0
05.12.2025 12:10:56.585,  0.0
05.12.2025 12:11:00.595,  0.0
05.12.2025 12:11:04.596,  0.0
05.12.2025 12:11:08.695,  0.0
05.12.2025 12:11:12.595,  0.0
05.12.2025 12:11:16.595,  0.0
05.12.2025 12:11:20.695,  0.0
05.12.2025 12:11:24.595,  0.0
05.12.2025 12:11:28.695,  0.0
05.12.2025 12:11:32.596,  0.0
05.12.2025 12:11:36.695,  0.0
05.12.2025 12:11:40.595,  0.0
05.12.2025 12:11:44.585,  0.0
05.12.2025 12:11:48.595,  0.0
05.12.2025 12:11:52.595,  0.0
05.12.2025 12:11:56.695,  0.0
05.12.2025 12:12:00.605,  0.0
05.12.2025 12:12:04.595,  0.0
05.12.2025 12:12:08.585,  0.0
05.12.2025 12:12:12.595,  0.0
05.12.2025 12:12:16.695,  0.0
05.12.2025 12:12:20.695,  0.0
05.12.2025 12:12:24.595,  0.0
05.12.2025 12:12:28.695,  0.1
05.12.2025 12:12:32.595,  0.1
05.12.2025 12:12:36.585,  0.1
05.12.2025 12:12:40.595,  0.1
05.12.2025 12:12:44.585,  0.0
05.12.2025 12:12:48.595,  0.0
05.12.2025 12:12:52.585,  0.0
05.12.2025 12:12:56.585,  0.0
05.12.2025 12:13:00.595,  0.0
05.12.2025 12:13:04.695,  0.0
05.12.2025 12:13:08.695,  0.0
05.12.2025 12:13:12.695,  0.0
05.12.2025 12:13:16.605,  0.0
05.12.2025 12:13:20.685,  0.0
05.12.2025 12:13:24.685,  0.0
05.12.2025 12:13:28.695,  0.0
05.12.2025 12:13:32.685,  0.0
05.12.2025 12:13:36.695,  0.0
05.12.2025 12:13:40.605,  0.0
05.12.2025 12:13:44.605,  0.0
05.12.2025 12:13:48.621,  0.0
05.12.2025 12:13:52.611,  0.0
05.12.2025 12:13:56.622,  0.0
05.12.2025 12:14:00.621,  0.0
05.12.2025 12:14:04.701,  0.0
05.12.2025 12:14:08.621,  0.0
05.12.2025 12:14:12.621,  0.0
05.12.2025 12:14:16.621,  0.0
05.12.2025 12:14:20.621,  0.0
05.12.2025 12:14:24.621,  0.0
05.12.2025 12:14:28.621,  0.0
05.12.2025 12:14:32.621,  0.0
05.12.2025 12:14:36.701,  0.0
05.12.2025 12:14:40.611,  0.0
05.12.2025 12:14:44.701,  0.0
05.12.2025 12:14:48.701,  0.0
05.12.2025 12:14:52.701,  0.0
05.12.2025 12:14:57.621,  2.1
05.12.2025 12:15:01.621,  2.1
05.12.2025 12:15:05.701,  2.1
05.12.2025 12:15:09.621,  2.1
05.12.2025 12:15:13.621,  2.1
05.12.2025 12:15:17.821,  2.1
05.12.2025 12:15:21.621,  2.1
05.12.2025 12:15:25.621,  2.1
05.12.2025 12:15:29.621,  2.1
05.12.2025 12:15:33.621,  2.1
05.12.2025 12:15:37.611,  2.1
05.12.2025 12:15:41.621,  2.1
05.12.2025 12:15:45.611,  2.1
05.12.2025 12:15:49.621,  2.1
05.12.2025 12:15:53.611,  2.1
05.12.2025 12:15:57.701,  2.1
05.12.2025 12:16:01.701,  2.1
05.12.2025 12:16:05.701,  2.1
05.12.2025 12:16:09.741,  2.1
05.12.2025 12:16:13.821,  2.1
05.12.2025 12:16:17.621,  2.1
05.12.2025 12:16:21.611,  2.1
05.12.2025 12:16:25.701,  2.1
05.12.2025 12:16:29.622,  2.1
05.12.2025 12:16:33.621,  2.1
05.12.2025 12:16:37.611,  2.1
05.12.2025 12:16:41.621,  2.1
05.12.2025 12:16:45.621,  2.1
05.12.2025 12:16:49.611,  2.1
05.12.2025 12:16:53.631,  2.1
05.12.2025 12:16:57.741,  2.1
05.12.2025 12:17:01.741,  2.1
05.12.2025 12:17:05.741,  2.1
05.12.2025 12:17:09.641,  2.1
05.12.2025 12:17:13.631,  2.1
05.12.2025 12:17:17.641,  2.1
05.12.2025 12:17:21.631,  2.1
05.12.2025 12:17:25.641,  2.1
05.12.2025 12:17:29.741,  2.1
05.12.2025 12:17:33.741,  2.1
05.12.2025 12:17:37.731,  2.1
05.12.2025 12:17:41.642,  2.1
05.12.2025 12:17:45.641,  2.1
05.12.2025 12:17:49.631,  2.1
05.12.2025 12:17:53.641,  2.1
05.12.2025 12:17:57.631,  2.1
05.12.2025 12:18:01.741,  2.1
05.12.2025 12:18:05.731,  2.1
05.12.2025 12:18:09.731,  2.1
05.12.2025 12:18:13.741,  2.1
05.12.2025 12:18:17.741,  2.1
05.12.2025 12:18:21.741,  2.1
05.12.2025 12:18:25.741,  2.1
05.12.2025 12:18:29.631,  2.1
05.12.2025 12:18:33.631,  2.1
05.12.2025 12:18:37.631,  2.1
05.12.2025 12:18:41.641,  2.1
05.12.2025 12:18:45.641,  2.1
05.12.2025 12:18:49.641,  2.1
05.12.2025 12:18:53.641,  2.1
05.12.2025 12:18:57.641,  2.1
05.12.2025 12:19:01.641,  2.1
05.12.2025 12:19:05.651,  2.1
05.12.2025 12:19:09.741,  2.1
05.12.2025 12:19:13.641,  2.1
05.12.2025 12:19:17.651,  2.1
05.12.2025 12:19:21.641,  2.1
05.12.2025 12:19:25.651,  2.1
05.12.2025 12:19:29.651,  2.1
05.12.2025 12:19:33.821,  2.1
05.12.2025 12:19:37.661,  2.1
05.12.2025 12:19:41.651,  2.1
05.12.2025 12:19:45.651,  2.1
05.12.2025 12:19:49.651,  2.1
05.12.2025 12:19:53.741,  2.1
05.12.2025 12:19:57.661,  2.1
05.12.2025 12:20:01.651,  2.1
05.12.2025 12:20:05.661,  2.1
05.12.2025 12:20:09.662,  2.1
05.12.2025 12:20:13.821,  2.1
05.12.2025 12:20:17.661,  2.1
05.12.2025 12:20:21.671,  0.2
05.12.2025 12:20:25.671,  0.1
05.12.2025 12:20:29.661,  0.1
05.12.2025 12:20:33.661,  0.0
05.12.2025 12:20:37.672,  0.0
05.12.2025 12:20:41.671,  0.0
05.12.2025 12:20:45.671,  0.0
05.12.2025 12:20:49.661,  0.0
05.12.2025 12:20:53.661,  0.0
05.12.2025 12:20:57.781,  0.0
05.12.2025 12:21:01.781,  0.0
05.12.2025 12:21:05.661,  0.0
05.12.2025 12:21:09.671,  0.0
05.12.2025 12:21:13.671,  0.0
05.12.2025 12:21:17.681,  0.0
05.12.2025 12:21:21.681,  0.0
05.12.2025 12:21:25.671,  0.0
